,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
488,5107,"Agenda Demo dari Turunkan jokowi, penjarakan Ahok trus Ke PKI besok mungkin Demo suruh Angkat Prabowo jd Presiden. Aksi299 aksimaksa",1,0,1,0,0,0,0,0,1
489,11476,USER Mana mau maen di cina hehehe',0,0,0,0,0,0,0,0,0
490,705,"Ini orang ga tau Islam, tp belagu dan asbun.; ; Pidato Jokowi udah sesuai ayat Qur'an: Allah tak akan ubah nasib suatu kaum kecuali mrk mengubahnya. ; ; Kalo mau ganti presiden, rakyat sendiri yg harus mengganti. Baru Tuhan mengganti. Kehendak rakyat dulu,",1,1,1,0,1,0,0,0,0
491,1597,"Dear USER kenapa sinyal 4G d Pekanbaru hari ni sangat kacrut, lemot bagai kura2? Dah di-restart.'",1,1,0,1,0,0,0,0,1
492,6144,"USER Politisi TAI BABI pagi2 dah berkoar,,, ucapan lo gk dibutuhkan untuk NKRI,, karna lo adalah PENJILAT BANGSA.kutu loncat'",1,1,1,0,0,0,0,0,1
493,8729,USER USER USER hebat bener ya bilang munafik. Perlu cermin ga \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1
494,10329,USER USER USER Admin USER ini emang kebangetan tolol kemarin kemarin Dana bantuan dari kemendes diakuin kerja nyata partai gerindra kan guoblog!!!!!!!!!!!!!',1,1,0,1,0,0,0,0,1
495,7675,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0
496,6034,"Diminta Sebagai Saksi Meringankan di Persidangan SPj Fiktif, Gubernur Sumbar tidak Datang",0,0,0,0,0,0,0,0,0
497,7854,"Diriku yg bloon atau dianya yg gak peka? Amsyong inner left right join otakku enggak sampai. Cenut cenut ibaratkan bom waktu yg sebentar lagi akan meledak. Tolong tolong aku sudah gak kuat, aku sukanya ngecodein gak mau dicodein pstmt, param, println, rs dan teman2nya \xf0\x9f\x8d\x83\xf0\x9f\x90\x92'",0,1,0,0,0,0,0,0,0
498,9259,Dengan kekuatan islam kita robohkan rezim pendukung anti-islam.,1,0,0,1,1,0,0,0,0
499,3812,USER POTONG ONTA SEPULUH CUKUP TYDACK',0,0,0,0,0,0,0,0,0
500,10205,"RT USER: USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0
501,11263,"USER Semenjak di bego2in ama ustadz felix,ni orang bukannya makin baik... tp tolol nya makin menjadi... mungkin kebanyakan ngejilat tokai'",1,1,1,0,0,0,0,0,1
502,11903,Rezim paranoid bukti pemerintahan yg rapuh dan kami rindu teriakan lengserkan USER di depan istana dengan ribuan rakyat kepalkan tangan !!!,1,0,1,0,0,0,0,0,1
503,6652,Jokowi anti islam akn diusung lawan-lawan politik... buzzer dari rezim,1,0,1,0,1,0,0,0,0
504,4817,Kaum fasis agama itu sdh mulai memainkan lagu kesukaannya : Ganyang PKI!,1,0,0,1,0,1,0,0,0
505,8432,"USER USER Tiada paksaan dlm Islam. Mau kafir, murtad monggo sj. Aplg skdr budaya lokal. Menuju Islam smpurna tentu berproses. Islam menghormati itu.'",0,0,0,0,0,0,0,0,0
506,9884,"Rakyat memberikan dukungan KPK_RI usut tuntas kasus anies dn sandi,anggota dpr,amien rais jg para penguasa elit politik yg terlibat korupsi",1,0,0,1,0,0,0,0,1
507,10861,jadi cewe bejat bgt si cy.',1,1,1,0,0,0,0,1,0
508,10288,RT USER USER USER sby lebih byk utangnya tp gak menghasilkan apa-apa. Kalo jokowi utang..kan karna mertua dan presiden 10 thn,1,0,1,0,0,0,0,0,1
509,3797,PILKADA 2018 ; ; #Indonesia; #KamoanyeBeradap; #TanpaCaciMakiDanFitnah; #Viralkan; #Viral,0,0,0,0,0,0,0,0,0
510,4935,Mas USER USER saya sangat berharap Jakarta bisa memperbanyak sekolah2 hafiz qur'an seperti di Turki,0,0,0,0,0,0,0,0,0
511,9502,"USER mungkin dia blm siap buat come out, mungkin karna di indonesia masih sangat banyak org yg ga menerima lgbt dan pacar kamu belom siap kayak di asingkan di negri sendiri, sabar aja dulu ya^^'",0,0,0,0,0,0,0,0,0
512,5345,Bilang sayang duluan lu juga yang ninggalin gua duluan kntl',1,1,1,0,0,0,0,1,0
513,8262,USER Bangsad napadah lu sangad tidack ramah sama gua',1,1,1,0,0,0,0,0,1
514,4395,"USER USER Dia mau nemenin ahok , biar bisa puasin ahok si USER Kan Maho \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,1,0
515,2374,USER - KTT Ulama-Cendekiawan Muslim dunia bahas Wasatiyat Islam,0,0,0,0,0,0,0,0,0
516,10737,"Apapun hasilnya nanti, kita harus terus kedepankan semangat persatuan dan kesatuan utk kebangkitan Indonesia. Yang penting #2019GantiPresiden dan kalau bisa #2019GantiSistem agar tidak boleh lagi terjadi demokrasi yang barbar seperti sekarang ini.",1,0,0,1,0,0,0,0,1
517,6203,"USER Kita tunggu saja!\n\nAda satu yg beda, kalau KOMUNIS: Komunis Gaya Baru..\n\n^_^'",0,0,0,0,0,0,0,0,0
518,8156,"USER Hindari PARPOL pelidung preman, penista agama, koruptor, pembohong, penjual aset negara, pengimpor kuli aseng doyan ngutang.'",1,1,0,1,0,0,0,0,1
519,2743,RT USER Cina tidak termasuk salah satu RAS di Indonesia. Beda dg SingaPur,1,0,0,1,0,1,0,0,0
520,12583,Acaranya bukan apel tapi ritual penguburan ada wayang semalam suntuk USER USER jadi komandan apelnya ya?,0,0,0,0,0,0,0,0,0
521,160,USER USER umuh &gt; persib\npersib kunyuk!!!!\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1
522,3102,Bom takjil',0,0,0,0,0,0,0,0,0
523,11224,USER USER USER Wajah anak lo Kliatan Bgt ya!! Penuh dendam dan kebencian! Pasti anak anak lo makan dari hasil uang haram. Bapaknya kayak lo!! Banci dan rumpi!!! Lo ngatain gue makan tai?? Nah lo dan istri serta anak anak dan ortu lo makan bangke uang haram,1,1,0,1,0,0,0,1,0
524,2156,Perilaku Si BABI USER ini memang benci dgn hal berbau Islam. Cocok dgn Ahok. USER,1,1,1,0,1,0,0,0,0
525,5062,"USER USER USER USER Horee 2019 kita ganti presiden.\nAsiiik, tapi siapa gantinya bang? \nGoblok, tolol, kunyuk malah nanya, ya kita cari bareng2 koplok. \nOoo, kirain udah ada bang..\n\nKata rockygering inilah sekumpulan c",1,1,1,0,0,0,0,0,1
526,12061,Wibu ngga ada kelas. Ngga ada noob ngga ada expert. \nOne for all. All for One.',0,0,0,0,0,0,0,0,0
527,4065,USER cocot?wkwk',0,1,0,0,0,0,0,0,0
528,6798,"Giliran butuh, sok ngebaik-baikin. Giliran gak butuh, diem-diem ngejelekin. setan -_-'",1,1,1,0,0,0,0,0,1
529,8989,"USER USER cebong pke seragam, biar ga ketahuan..eh makin kelihatan dungunya..'",1,1,1,0,0,0,0,0,1
530,10609,Sebagai umat Islam rasa kecewa marah thdp rezim ini manusiawi krn ulama dikriminalisasi makin anti sampe kpnpun...sikap gue SaveUstadAlfian,1,0,0,1,1,0,0,0,0
531,3113,"RT USER: 1. Saya ada satu cerita dari seorang cowok yang tinggal di China. Sebelum saya mulai bercerita, saya cuma mau pesan, jadi\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
532,5945,USER selamat datang setan',1,1,1,0,0,0,0,0,1
533,10703,USER USER USER USER Congor kamu layak di neraka!',1,1,1,0,0,0,0,0,1
534,8873,Kenapa sih temen gue harus lo rebut? Babi emang!!!',1,1,1,0,0,0,0,0,1
535,4350,USER Psi itu kan kumpulan perek2 dan perek laki2 sekjenya jd otaknya duit2 suruh mikir ga bisa sama bgt dgn KEBO',1,1,0,1,0,0,0,1,0
536,5561,"#BeritaIslam : Rizal Ramli: Pasca Gubernur Baru, DKI Jakarta Lebih Sejuk dan Tenang",0,0,0,0,0,0,0,0,0
537,826,RT USER makin lama bikin puyeng kepala itu pak prabowo sama amin rais itu om nada-nada bicaranya nggak bermutu.sama sekali,1,0,1,0,0,0,0,0,1
538,2229,"USER Kenapa peta Indonesia di tempatkan di posisi yg bs terbelah? ; Karena mrk-lah kaum pemecah belah persatuan dan keharmonisan yg selama terjalin. ; ; #2019GantiPresiden yg bisa mempersatukan semua, bkn yg merangkul sebelah tangan, memukul dgn",1,0,0,1,0,0,0,0,1
539,8426,USER udh pernah diketekin onta belom bang?\n\nga jawab sombong',1,1,1,0,0,0,0,0,1
540,12514,USER USER pekok kui abu tours asu taik taik kabeh... luwes asuuuu cino 35T bajingan taik asu maling sejati gawe indonesia rusak \xe2\x98\xba\xef\xb8\x8f',1,1,0,1,0,1,0,0,0
541,8833,Nun budek apa gimana?? URL,0,1,0,0,0,0,0,0,0
542,6542,USER USER USER USER Hijrahlah sblm terlambat.\nSaya yakin Semua akan menjadi cebong.',1,1,0,1,0,0,0,0,1
543,9942,Rohingya Muslim Rescued At Sea Off Sumatra - Indonesia Expat,0,0,0,0,0,0,0,0,0
544,3965,USER Para cebong kanan tetap ngotot cawapres untuk Pak Prabowo harus dari kalangan mereka. 11 12 kek cebong kiri. :)))',1,1,0,1,0,0,0,0,1
545,3333,USER gua paling normal diantara member autis \xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0
546,9674,Itu akun NeoPKI>komunis>atheis! Hny berani muncul bak jamur di musim hujan di rezim jKW! Lebih pantes disebut rezim apa skrg ini ya?? miris,1,0,1,0,0,0,0,0,1
547,7140,"USER USER USER wanda di mcu di nerf abis, sebel w, ya semuanya kena nerf sih, tapi wanda culun banget setingkat harry potret doi'",0,1,0,0,0,0,0,0,0
548,7122,USER WKWKWKWKWKWKWKWK NGAKAK ANJIR BURIK',0,1,0,0,0,0,0,0,0
549,5286,"USER ga ngerti lu ngetik apa, iyain aja daripada makin bego gua wkwk'",0,1,0,0,0,0,0,0,0
550,621,Yang sabar gua mah punya adek2 kunyuk yg bau kek sempak kuda',0,1,0,0,0,0,0,0,0
551,3356,"Kecuali manusia dan monyet, semua mamalia buta warna.'",0,0,0,0,0,0,0,0,0
552,6577,"knp gak minta sekalian LENGSERKAN Jokowi, biar sekalian kelihatan GOBLOKnya !!!",1,1,1,0,0,0,0,0,1
553,1343,"USER Krna sosial at publik sangat kejam, ketika seorg LGBT akan jujur pd diri sendiri. Publik spertinya lebih suka dibohongi.'",0,0,0,0,0,0,0,0,0
554,235,Shaheizy Sam wajah baharu Calpis,0,0,0,0,0,0,0,0,0
555,3823,USER typingnya ganteng ga banci. jago dikit dong',0,1,0,0,0,0,0,0,0
556,525,USER kenapa Sukarno tidak di konotasikan juga rejim anti demokrasi\ndg embel2 presiden seumur hidup?',0,0,0,0,0,0,0,0,0
557,5273,"USER Kriminal OPM di Papua itu sangat kejam (inhumane) cara membunuh korban penangkapan mereka (masyarakat sipil pro NKRI, TNI/POLRI) - mereka itu bersenjata lengkap bukan hanya tombak, pisau, busur panah, tapi juga senjata modern selundupan asing",0,0,0,0,0,0,0,0,0
558,6757,USER USER Emangnya sblm tahun 1988 wilayah palestina itu kosong apa..? Palestina itu sebelumnya adl salah satu propinsi kekhalifahan turki ustmani. Turki hancur krn persekongkolan yahudi yg mendukung pemberontakan kemal attaturk. Secara d,0,0,0,0,0,0,0,0,0
559,6619,"""USER: Warga Semarang Prihatin Kontroversi Puisi Gus Mus",0,0,0,0,0,0,0,0,0
560,25,"Siapapun gubernur dan presidennya, rakyatnya, ya kitaÂ² juga...",0,0,0,0,0,0,0,0,0
561,8953,nampaknya sudah satu paket penyokong cina babi pasti juga sokong LGBT,1,1,0,1,0,1,0,1,0
562,8051,Punya mata sipit gaenak\n\nsusah pake eyeliner',0,0,0,0,0,0,0,0,0
563,12797,"USER USER Rak harusnya lo tau kalau temen temen lo itu pinter, ga kayak lo bloon. Jadi jangan bego begoin kita, ga mempan :)'",1,1,1,0,0,0,0,0,1
564,4549,USER Engga. Kampang emang',1,1,1,0,0,0,0,0,1
565,5964,USER Eyang jangan diam diam nahan eek',0,0,0,0,0,0,0,0,0
566,10546,USER betul dan semua pihak yg menentang si cina kafir ahok akan di kriminalisasi oleh polisi dgn smua rekayasa hukum nya,1,1,0,1,1,1,0,0,0
567,1936,Parpol selalu cari pembenaran; Ayo tenggelamkan PDIP di semua level kepala pemerintahan.; Rugi negara rugi bangsa !; ; #2019GantiPresiden ; #2019PresidenBaru,1,0,0,1,0,0,0,0,1
568,5823,USER SKSKKAJANX onta aja kak biar lebih berkah hidupnya',0,0,0,0,0,0,0,0,0
569,12944,"Melawan roma kamis dinihari nanti, liat latihan hari ini Busquets udah latihan lagi, semoga nanti bisa maen. Gembel banget kemaren gada busi.'",0,1,0,0,0,0,0,0,0
570,836,"Malam ini Kepala #BPIP menjadi Pembicara bersama Menteri Agama, Rektor UIN Sumut dan Habib Jindan bin Novel dlm Mengaji Indonesia ""Kita Indonesia, Kita Berbudaya"", UIN Sumut, (Medan, 11/4/18)",0,0,0,0,0,0,0,0,0
571,11041,"USER Gak boleh jangan sampai makan coklat, dulu anjing saya malah mencret gitu untung gapapa []'",0,0,0,0,0,0,0,0,0
572,1445,"USER USER USER Klu rezim engah ada yg jujur bro, kayah loh juga yg keluarpun suara radio rusak dan pitanya belibet..\xf0\x9f\x98\x8e'",0,0,0,0,0,0,0,0,0
573,2362,"USER IsNus baru netes dari telor kodok sejak si said Agil jd kolektor cebong, bang..\nDan dia cm idup dr sari2 comberan yg hasil buangan, makanya dia sll koar2 ttg IsNus.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,0,1,1,0,0,0,0
574,5682,"KPR untuk PNS, dan Anggota TNI/Polri akan Potong Gaji Bulanan",0,0,0,0,0,0,0,0,0
575,2359,RT USER USER USER USER USER USER Setujuuuu banget Jokowi mundur uda bosen ngeliatnye,1,0,1,0,0,0,0,0,1
576,9522,"USER USER USER Ya klo harga petani tinggi tp persedian Nggak cukup utk bs men supply seluruh Indonesia,ya buat apa akhirnya harga gabah petani yg di beli tengkulak melambung tggi Krn langka.makannya diambil kebijakan utk menstabilka",0,0,0,0,0,0,0,0,0
577,3073,USER Hussss.. mimin ga takut didemo bersilit-silit oleh alumni togel? \xf0\x9f\x98\x80',0,1,0,0,0,0,0,0,0
578,2540,"USER USER Pemilu sudah dekat, semua jadi halal, begitulah komunis bekerja'",0,0,0,0,0,0,0,0,0
579,10235,tolak hoax dan ingin pilkada kota kediri damai:,0,0,0,0,0,0,0,0,0
580,3652,USER tae emg luh',1,1,1,0,0,0,0,0,1
581,10088,"Namun, apakah ada soal yang lebih gawat ketimbang pemerintah yang kecele berkali-kali dalam kerja samanya dengan perusahaan asing?\n#Freeport51'",0,0,0,0,0,0,0,0,0
582,7287,Pembekalan Kepada Para Finalis Abang dan None Tingkat Wilayah Kota Administrasi dan Kabupaten pada tahun 2018 di Balai Agunh Balaikota oleh Bapak Wakil Gubernur USER; USER serta hadir juga Kadis Parbud DKI Jakarta Ibu USER.,0,0,0,0,0,0,0,0,0
583,63,Saya suka video USER URL Awal Kisah Perseteruan Haji Bolot &amp; Malih Tongtong',0,0,0,0,0,0,0,0,0
584,2305,Ombudsman RI: Setiap Hari Ada dua Pesawat Antar TKA Tiongkok ke Indonesia,0,0,0,0,0,0,0,0,0
585,8327,USER USER USER Pemikiran TOLOL!!,1,1,1,0,0,0,0,0,1
586,4739,USER Pasukan nasi bungkus siap grak!!! \xf0\x9f\x98\x8,0,0,0,0,0,0,0,0,0
587,3123,USER USER sarap pasti udh punya cucu segudang!',0,1,0,0,0,0,0,0,0
588,9080,USER Barisan banci kamera klo kata ank zaman now mah \xf0\x9f\x98\x80',0,1,0,0,0,0,0,0,0
589,10826,Seorang yang mengaku Kristen tetapi hidup tidak ada bedanya dengan orang - orang dunia ini menjadi demikian kabur sehingga tidak mencerminkan kemuliaan Allah dan tidak menjadi kesaksian bagi Kristus -Harold M. Freligh',0,0,0,0,0,0,0,0,0
590,859,"USER Heran juga saya, setan iblis pada kabur dan takut kalo mendengar Azhan, tapi ini mahluk Allah yg satu ini anteng saja denger azhan bahkan pura2 budek kupingnya, kalah dong setan iblis.'",1,1,1,0,0,0,1,0,0
591,8543,Cupu.. besok ujian minggunya ads kegiatan tp berbaring d kos \xf0\x9f\x98\xb7',0,1,0,0,0,0,0,0,0
592,13009,"USER 6. kandungan bahan alami (lidah buaya dll)\n7. tidak bersentuhan langsung dengan luka.\n\nAloClair juga telah dipercaya konsumen di 57 negara, jadi tidak diragukan lagi khasiatnya.'",0,0,0,0,0,0,0,0,0
593,5821,Pak.. dalam Islam saja ada ayat yang muhkamat dan mutasyabihat...misal... ada banyak ulama yang menafsirkan dajjal itu simbol dari kejahatan.. ada yang mengartikan itu facta real tentang mahluk.. kalian gak pada rame tuh terhadap ulama yang menafairkan bah,0,0,0,0,0,0,0,0,0
594,5623,USER Najis slek gara gara majalah gaul',0,1,0,0,0,0,0,0,0
595,12010,RT USER USER USER USER Dah pikun dia prokorupt,1,0,1,0,0,0,0,0,1
596,1923,"ketika hal gak masuk akal di bilang bagus, sedangkan akal sehat di bilang pemalas . . . Bejat, majuo kabeh sak perumahan, LOSSSSS, #RaUsahMundurRaUsahWedi'",1,1,0,1,0,0,0,0,1
597,4032,Brengsek gue udah nanges liat dk jd goblen:( URL,0,1,0,0,0,0,0,0,0
598,10240,USER Enak tuh ngentot sama straight',0,1,0,0,0,0,0,0,0
599,843,"USER Yah jawabannya goblok mas\n\nJaka Sembung kan bawa sepeda mau sekolah, masa bawa golok,gila nih orang tua nya'",1,1,1,0,0,0,1,0,0
600,11469,Ridwan Kamil: Kembangkan Satu Pesantren Satu Perusahaan; #RINDUJabarJuara1 #RINDUJabarJuara #JabarJuara #RinduJabarJuaraNomor1 #PilgubJabar2018 #RidwanKamil;,0,0,0,0,0,0,0,0,0
601,12402,"kalau pak JKW diam dan merasa gak terusik bisa apa? bisa jadi peristiwa itu ada,salahnya si kunyuk\nArseto bawa nama pak JKW skrg kaya! dulu sblm jadi RI1 pelaporan 27M,setelah jadi RI1,setiap bln gak ada pengeluaran,gaji ditabung ,pasti kaya lah! URL",1,1,1,0,0,0,0,0,1
602,4364,"USER USER Jadi bos presiden, minimal nyicip dululah jadi presiden. Kek Mega..; ; :-p",0,0,0,0,0,0,0,0,0
603,728,Para pendukung rejim 2 periode mulai sering viralin ceramah dan wawancaranya TGB...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
604,4840,USER Ah anjir favorit gue bgt',0,1,0,0,0,0,0,0,0
605,6637,Mantap ð???ð???ð???,0,0,0,0,0,0,0,0,0
606,4923,USER Yuk nete',0,1,0,0,0,0,0,0,0
607,11676,"Acara berikutnya Bang Karni, saya usul, Lindungi Anak Dari Bahaya Mengaji Quran",1,0,0,1,1,0,0,0,0
608,1573,HOAX....saling ancam KPK &amp; DPR..tangkap menangkap kalian ORANG DPR gak malu malunya ya ! saling ancam BUBARKAN DPR itu lebih baik?,1,0,0,1,0,0,0,0,1
609,4845,Bangke. Gua udh bangun pagi malah masuk siang',0,1,0,0,0,0,0,0,0
610,7832,Belgium 2-1 England. Aku termenung dalam jamban tadi sebelum game ni.',0,0,0,0,0,0,0,0,0
611,5457,USER sarap emang:(',1,1,1,0,0,0,1,0,0
612,11375,Hamdalah. Kelar juga ini fitur keparat.',0,1,0,0,0,0,0,0,0
613,625,USER Ngentot donk',0,1,0,0,0,0,0,0,0
614,10500,USER USER Anjing maho satu ini&gt; USER cuma gonggong nya aja yg keras tapi tidak punya kemampuan.\nlu udah dapet belum angka awalnya njiing ?',1,1,1,0,0,0,0,0,1
615,5382,USER UWOY JADI BENCONG JUGA HAHAHAHA \xf0\x9f\x98\xad',0,1,0,0,0,0,0,0,0
616,5097,Sesama budha radikal harus saling melindungi? usir dubes myanmar. SaveRohingya PrayForRohingya,1,0,0,1,1,1,0,0,0
617,10641,biksu cabul karena melanggar ajaran Budha ... MUSLIM JADI TERORIS KARENA SESUAI AJARAN ISLAM URL URL,1,1,0,1,1,0,0,0,0
618,9858,"Pertandingan antara Croatia vs Rusia Drama paling menegangkan 120 menit skor 2-2\n\nBahkan Pendukung Rusia yg Komunis pun Berdo'a untuk kemenangan Team nya walaupun harus kalah adu pinalti 4-3..dari Croatia..""",0,0,0,0,0,0,0,0,0
619,1642,WADUH AKSI DUKUNG/PILIH PRESIDEN KOK SUARANYA SENADA *PRIBUMI/RAKYAT INDONESIA PERLU DIBERI TAHU: ITU SEMUA KARENA ADA BUZZER'2 BAYARAN CINA,1,0,0,1,0,1,0,0,0
620,4393,Kreatifitas masyarakat desa yg bernilai ekonomi harap segera bisa ter ekspos untuk meningkatkan perekonomian desa.,0,0,0,0,0,0,0,0,0
621,8436,"Pertanyaan mendasar USER: ""Kitab Suci Fiksi atau Fakta?""; ; Oposisi brtopeng agama: ""Kitab Suci Fiksi alias kumpulan cerita fiktif"".; ; Umat cerdas &amp; beriman: ""Kitab Suci adlh Fakta Kebenaran. Merujuk pd Ayat Al Qur'an itu sendiri bhw tdk ada k",0,0,0,0,0,0,0,0,0
622,7962,RT USER: USER Sejak pak Ahok tdk jd gubernur lagi preman di tn abang tambah banyak lagi !!!,1,0,1,0,0,0,0,0,1
623,2434,"USER USER Digoreng itu bukan bid'ah tapi usluf, \n\nSama halnya dulu berhaji naik onta, kalau naik pesawat bid'ah.\n\nJangan salah faham donk""",0,0,0,0,0,0,0,0,0
624,3064,Reklamasi Jakarta Akan Diatur Lewat Revisi Perpres Jabodetabekpunjur,0,0,0,0,0,0,0,0,0
625,3896,"RT USER: aliansi dajjal freemason membuat gaduh disekte indonesia- meluncurkan tokoh"" perpartaian untuk berteriak menghina islam,\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0
626,9280,bener banget ke indahan alam budaya dan segala hal yg terkaitnya #JokowiSayangiPapua,0,0,0,0,0,0,0,0,0
627,9362,USER Yooo om wajae see gak asing ... yaola merusak nama baik kost mifthakul jannah wkwkkw',0,0,0,0,0,0,0,0,0
628,1189,USER USER USER Bukan milik kampret bodoh pastinya..ga sampe otaknya kampret',1,1,0,1,0,0,0,0,1
629,2126,Pengurus Rohani Islam SMA Negeri 2 Purwokerto 2017/2018,0,0,0,0,0,0,0,0,0
630,11294,"RT USER: si cantik jago ngemut alias nyepong kontol , toketnya keliatan , jadi bikin sange , pengen juga dong kontol kaya gitu .\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0
631,8918,Benarkah leluhur Ratna Sarumpaet dan Prabowo satu pergerakan dimasa hidupnya?,1,0,1,0,0,0,0,0,1
632,7252,Dampak ekonomi putusnya jembatan Babat. Saksikan berita terkininya dalam USER pkl 09.00 WIB hanya di tvOne &amp; streaming di tvOne connect,0,0,0,0,0,0,0,0,0
633,2201,Ulang lagi Reformasi 98 jilid 2 USER Turunkan Jokowi,1,0,1,0,0,0,0,0,1
634,3836,"Yg paling mirisnya, mereka tuh cowo bertiga anj anj anj anj anj! COWO LOH! Sanggup ya mulutnya ngerumpi terus gbisa diam kaya congor bebek. Sampe film nya habis anjiiirr! Kesal ke ubun ubun dah ketahan dlm hati karena pasti ga enak jg ikutan emosi apalag",1,1,1,0,0,0,0,1,0
635,13126,"USER Yg bawak kabur 35 T si hanggo ke singapura, si monyet ni diam aja'",1,1,1,0,0,0,0,0,1
636,1731,"Selain karena faktor alam, kerawanan lainnya karena faktor non-teknis seperti adanya pelemparan terhadap KA yang sedang melintas.",0,0,0,0,0,0,0,0,0
637,9571,"USER Kalau USER diCAPRESkan, banyak kalangan Aseng/Asing dan konco2nya serta media pendukungnya rame2 menolak; Mereka khawatir kejahatan dan main kotornya di negeri ini akan diberangusss seperti Reklamasi di Jakarta! \n\n#2019GantiPresiden",1,0,0,1,0,0,0,0,1
638,1994,"USER Wkwk curcol lu bajing, kaga masuk mentab mampus'",1,1,1,0,0,0,0,0,1
639,6320,Isi timeline danilla semua asw',0,1,0,0,0,0,0,0,0
640,12907,"USER Wah kita sama nih, tp please jgn putus asa ya sama badan kamuu!! Klo aku punya prinsip ""cewe gendut itu imut"" karna ga semua cewe cantik/manis bisa dapetin ke imutan. Sdgkan klo imut kadang bisa cantik jugaa. Semangatt!\xf0\x9f\x92\x9c'",0,0,0,0,0,0,0,0,0
641,7,Gue baru aja kelar re-watch Aldnoah Zero!!! paling kampret emang endingnya! 2 karakter utama cowonya kena friendzone bray! XD URL,0,1,0,0,0,0,0,0,0
642,9657,USER Nawar mulu onta',1,1,1,0,0,0,0,0,1
643,5381,"USER USER USER USER Kalo indonesia mempersulit tka...bagaimana nasib tki bro...semua ada mekanisme nya...dan jumlahnya wajar, malah lebih banyak tki yg kerja di luar negeri...piye bro \xf0\x9f\x98\x81\xf0\x9f\x98\x",0,0,0,0,0,0,0,0,0
644,7406,"Buya Eson, mungkin substansi masalah kita bkn hanya soal bisa atau tidak bisa membaca Qurâ??an tetapi bagaimana menghayati dan membumikan pesan Qurâ??an bahwa Islam adalah rahmat utk seluruh alam. Kalau itu, tak usah ada tes membaca tapi lihat track record set",0,0,0,0,0,0,0,0,0
